Date,Open,High,Low,Close,Volume,Quote_Volume,Trades_Count,div,Log_VolumeGain
4/2/2020 16:00,6805,7198,6723,6803.25,62146,431426174,390680,1.00025723,92.4979097
4/2/2020 20:00,6801.41,6867.97,6651,6794.09,19173,129895362,162246,1.001077407,-120.0367186
4/3/2020 0:00,6793.86,6829.61,6723.12,6782.44,9243,62711793,90220,1.00168376,-72.81797026
4/3/2020 4:00,6782.44,6955,6746.16,6931.46,13494,92409866,107540,0.978500922,38.76842318
4/3/2020 8:00,6931.74,7048,6867,7004.42,21811,151534866,167028,0.989623695,49.45819892
4/3/2020 12:00,7004.94,7013.87,6672.1,6711.9,30759,210300169,215738,1.043659768,32.77201492
4/3/2020 16:00,6713.34,6810.24,6602.1,6768.15,19428,130302229,162025,0.991901775,-47.86792957
4/3/2020 20:00,6768.14,6813,6667.33,6734.1,9345,62995094,97905,1.00505487,-72.67997403
4/4/2020 0:00,6732.97,6802.94,6666.44,6696.19,7491,50431666,77347,1.005492676,-22.24375789
4/4/2020 4:00,6696.51,6766.83,6685.2,6729.54,5309,35702951,59300,0.995091789,-34.5385925
4/4/2020 8:00,6729.54,6900,6650.01,6697.01,20030,136110900,152706,1.004857392,133.8236648
4/4/2020 12:00,6696.68,6764.94,6665,6730.01,10427,70024187,92611,0.995047556,-66.46292837
4/4/2020 16:00,6730.01,6807,6711.76,6747.35,9802,66360675,98763,0.997430102,-5.373607388
4/4/2020 20:00,6747.35,6990.41,6730,6856.99,19931,136445904,178324,0.984010477,72.08235913
4/5/2020 0:00,6857.41,6895.54,6788.1,6797.03,7206,49315193,77531,1.008883292,-101.769602
4/5/2020 4:00,6797.37,6840,6744,6773.22,7227,48988837,79499,1.003565512,-0.663975218
4/5/2020 8:00,6773.56,6843.59,6745.87,6776.6,8132,55154767,79916,0.999551397,11.85507231
4/5/2020 12:00,6777.11,6822.52,6758,6784.74,6323,42932233,71279,0.998875417,-25.05202832
4/5/2020 16:00,6783.64,6840,6677.52,6792.99,12975,87718743,116720,0.998623581,71.4512698
4/5/2020 20:00,6792.39,6810,6721.58,6772.78,7822,52952310,81488,1.002895414,-50.47438966
4/6/2020 0:00,6772.78,6888,6765,6843.82,11597,79270212,96547,0.989619832,40.34707241
4/6/2020 4:00,6843.83,7100.39,6843.83,7031.54,27475,191958075,216480,0.973304568,88.44145676
4/6/2020 8:00,7030.48,7148,7010,7099,18295,129757140,162797,0.990347936,-39.16124394
4/6/2020 12:00,7099.01,7163,7030.02,7143,18590,132150781,164160,0.993841523,1.827900155
4/6/2020 16:00,7142.99,7309,7080,7265.86,26526,191179085,191557,0.983089407,36.92670556
4/6/2020 20:00,7265.86,7355.14,7183.66,7329.9,15568,113042372,125045,0.991263182,-52.54478847
4/7/2020 0:00,7329.9,7454,7254.79,7322.07,21905,161179655,173358,1.00106937,35.47568906
4/7/2020 4:00,7322.08,7388,7226.07,7378.08,14376,104942580,128705,0.992409949,-42.9106269
4/7/2020 8:00,7377.26,7440,7318.12,7381.01,14933,110237039,141534,0.999491939,4.921960389
4/7/2020 12:00,7381.03,7459.69,7260,7318.04,20539,150871089,184341,1.008607496,31.37928096
4/7/2020 16:00,7318.3,7388.04,7280.12,7287.55,11101,81434170,119214,1.004219525,-61.66307932
4/7/2020 20:00,7287.62,7293.29,7077,7197.32,20732,148537254,177284,1.012546337,60.10408317
4/8/2020 0:00,7197.32,7388,7150,7353.41,14804,107518874,130948,0.978773113,-32.31693912
4/8/2020 4:00,7352.7,7420,7282,7321.85,13084,96152399,131853,1.004213416,-11.17319819
4/8/2020 8:00,7320.76,7342.91,7216.23,7292.92,13289,96773691,135639,1.003817401,0.644074783
4/8/2020 12:00,7292.26,7342.45,7200,7276.83,13565,98588036,127313,1.002120429,1.857474535
4/8/2020 16:00,7277.42,7349.99,7251.64,7306.09,11606,84766107,116088,0.996075876,-15.10541342
4/8/2020 20:00,7307.6,7390,7290,7361.28,9711,71323492,108675,0.99270779,-17.26700271
4/9/2020 0:00,7360.26,7371.92,7260,7286.34,7753,56716553,92267,1.010145011,-22.91596461
4/9/2020 4:00,7286.35,7339.09,7234.96,7330,7535,54927780,87790,0.99404502,-3.20468767
4/9/2020 8:00,7329.99,7349,7150,7183.98,12545,91269422,130906,1.020324388,50.77965822
4/9/2020 12:00,7184,7350,7108.08,7282.68,20032,145507569,189679,0.986450043,46.64122922
4/9/2020 16:00,7283.13,7314.12,7232,7262.85,8329,60597693,107346,1.002792292,-87.59712828
4/9/2020 20:00,7262.85,7315,7241,7283.54,4901,35722069,78219,0.997159348,-52.8488146
4/10/2020 0:00,7283.54,7295.75,7157.45,7175.78,10100,73043099,122521,1.015017183,71.52809871
4/10/2020 4:00,7175.77,7175.78,6870,6922.98,33952,237728921,272466,1.036514622,118.0081373
4/10/2020 8:00,6922.89,6958.22,6853.7,6898.24,14067,97258259,143695,1.003573375,-89.37611328
4/10/2020 12:00,6898.24,6930,6739.98,6766.43,21930,150096086,173373,1.019479992,43.3905758
4/10/2020 16:00,6766.76,6948,6740.09,6900.31,16650,114260053,149461,0.980645797,-27.27986452
4/10/2020 20:00,6900.13,6931.93,6818.88,6858.92,7977,54895172,87534,1.006008235,-73.30516142
4/11/2020 0:00,6858.92,6920,6836.41,6907.82,6027,41533418,69076,0.992921066,-27.89270467
4/11/2020 4:00,6907.08,6944.3,6860,6876.7,8149,56283977,82663,1.004417817,30.39115381
4/11/2020 8:00,6876.43,6896.78,6830,6878.21,7650,52495415,80865,0.999741212,-6.968406183
4/11/2020 12:00,6878.38,6888.92,6802.8,6831.28,6736,46103033,76154,1.006894755,-12.98470929
4/11/2020 16:00,6831.32,6859,6771.44,6803.22,8374,56994971,87225,1.004130397,21.20842963
4/11/2020 20:00,6803.22,6887.05,6760,6876.83,8535,58288758,88635,0.98929594,2.24462087
4/12/2020 0:00,6876.84,6906.26,6789,6806.49,6410,43887820,71933,1.010335724,-28.37724117
4/12/2020 4:00,6806.5,6845.67,6780,6828.64,4489,30601467,53252,0.996757773,-36.05888839
4/12/2020 8:00,6828.64,6878,6820,6847.18,5497,37614136,60186,0.997292316,20.63319882
4/12/2020 12:00,6846.83,7034.75,6846.66,7018.99,16702,115978270,143312,0.975472255,112.6022909
4/12/2020 16:00,7018.99,7177,7012,7112.13,23559,167216559,178680,0.986904064,36.58868869
4/12/2020 20:00,7112.13,7159.86,6885,6903.79,17212,120936783,140960,1.030177627,-32.40217783
4/13/2020 0:00,6903.79,6903.79,6575,6675.52,27596,185338419,214315,1.034195089,42.69154913
4/13/2020 4:00,6675.53,6738.34,6638,6699.34,9936,66568950,92562,0.996445919,-102.3945193
4/13/2020 8:00,6699.39,6833,6655.33,6771.01,14358,96757446,116798,0.989422553,37.39690376
4/13/2020 12:00,6771.01,6809.97,6603,6765.65,22651,151858573,172485,1.000792237,45.07423567
4/13/2020 16:00,6765.66,6803,6725,6772.74,9824,66472949,93510,0.998954633,-82.6154564
4/13/2020 20:00,6772.72,6891.1,6772.67,6837.91,12050,82394345,114509,0.990466385,21.4721723
4/14/2020 0:00,6838.04,6918.41,6802.1,6885.07,9065,62114325,84771,0.993169278,-28.25401673
4/14/2020 4:00,6885.29,6921.35,6815.77,6817.77,10608,72924633,93807,1.009903532,16.04498445
4/14/2020 8:00,6817.77,6878.01,6754.28,6827.82,12285,83707234,107342,0.998528081,13.78989183
4/14/2020 12:00,6827.78,6949,6797.41,6906.38,17101,117829930,135051,0.988619219,34.19169122
4/14/2020 16:00,6906.4,6978,6859.59,6918.18,12904,89380091,107306,0.99829724,-27.6344352
4/14/2020 20:00,6918.18,6932.65,6825.15,6868.7,7106,48838563,80388,1.007203692,-60.43777354
4/15/2020 0:00,6868.57,6918.52,6810.06,6906.56,6767,46440222,72837,0.994499432,-5.035428903
4/15/2020 4:00,6906.56,6933,6858.63,6862.05,6688,46116836,74005,1.0064864,-0.698784778
4/15/2020 8:00,6862.06,6880,6750,6783,13206,89984184,110554,1.01165561,66.84558321
4/15/2020 12:00,6782.86,6783.47,6680.1,6701.9,18153,122043929,142842,1.012080156,30.47471321
4/15/2020 16:00,6701.9,6773.89,6690,6730.01,7244,48838944,83427,0.995823186,-91.58530263
4/15/2020 20:00,6730.01,6761.99,6605,6621.24,9513,63523375,97709,1.016427437,26.2879921
4/16/2020 0:00,6621.25,6667.94,6468.27,6651.87,18686,122887540,152691,0.995396783,65.98616798
4/16/2020 4:00,6651.69,6980,6621.35,6892.4,26268,179391805,185582,0.965076026,37.83026403
4/16/2020 8:00,6893.24,7147.28,6871.13,7023.99,30760,215771798,223034,0.981385224,18.46490899
4/16/2020 12:00,7023.98,7093,6930,7045.51,18710,131348249,151761,0.996944153,-49.63691732
4/16/2020 16:00,7046.29,7095,6952.2,7070.79,13183,92483276,106832,0.996535041,-35.08243571
4/16/2020 20:00,7071.01,7190,6970.03,7101.94,17402,123394876,151263,0.995644852,28.83617589
4/17/2020 0:00,7101.99,7138.26,7015.01,7086.18,9885,69969886,93948,1.002231103,-56.73246376
4/17/2020 4:00,7086.18,7087.76,7015,7043.38,7999,56380688,90279,1.006076628,-21.5938261
4/17/2020 8:00,7043.17,7126.33,7026.09,7074.61,9779,69266474,100005,0.995555939,20.583432
4/17/2020 12:00,7075.23,7100,6972.98,7037.94,11784,82996182,103119,1.005298425,18.08335983
4/17/2020 16:00,7037.95,7090.39,7022.5,7072.71,6419,45253317,69724,0.995085335,-60.65186354
4/17/2020 20:00,7071.48,7148.12,7015,7027.55,8261,58467689,80479,1.006251112,25.61983055
4/18/2020 0:00,7026.78,7109.99,7014.4,7086.8,5659,40049042,64744,0.991530733,-37.83695237
4/18/2020 4:00,7085.86,7120,7077.44,7089.72,3557,25233633,47346,0.99945555,-46.19270056
4/18/2020 8:00,7089.78,7120.93,7054.11,7104.52,4562,32328076,56984,0.997925264,24.77583311
4/18/2020 12:00,7104.52,7268.9,7078.74,7243.37,19266,138547970,151642,0.980830746,145.5280541
4/18/2020 16:00,7243.65,7255,7155.01,7211.2,8898,64049212,88579,1.004499945,-77.15648941
4/18/2020 20:00,7211.2,7293.08,7199,7248.6,7545,54637150,85375,0.994840383,-15.89376711
4/19/2020 0:00,7248.6,7266.15,7180,7229.96,6154,44426567,68256,1.002578161,-20.6876408
4/19/2020 4:00,7229.27,7243.79,7100,7146.77,9450,67665105,90872,1.011543676,42.07329649
4/19/2020 8:00,7145.49,7186,7123.18,7163.19,5442,38920515,63874,0.997529034,-55.30491218
4/19/2020 12:00,7162.66,7170,7055.6,7097.33,10911,77514358,99900,1.00920487,68.89416942
4/19/2020 16:00,7097.34,7170.58,7086,7134.28,6587,47004005,81801,0.994822182,-50.02303729
4/19/2020 20:00,7134.25,7210,7104.28,7120.74,7121,50955037,78871,1.001897275,8.071080557
4/20/2020 0:00,7121.4,7187,7082,7161.03,6858,49031567,70999,0.99446588,-3.847930123
4/20/2020 4:00,7161.55,7220,7154.01,7184.94,6908,49603798,78223,0.99674458,1.16030882
4/20/2020 8:00,7185.18,7188.32,6955.37,6966.55,16368,115706627,143471,1.031382822,84.69905066
4/20/2020 12:00,6965.42,7094.26,6912.34,7071.4,17543,123098040,142662,0.985012869,6.192320105
4/20/2020 16:00,7071.4,7087.85,6766.43,6768.88,30143,207818047,228345,1.04469277,52.36818118
4/20/2020 20:00,6768.94,6894.32,6751,6826.83,12329,84354290,121474,0.991520222,-90.16372556
4/21/2020 0:00,6828.98,6917,6811.05,6857.92,7811,53668387,77257,0.995780062,-45.22015355
4/21/2020 4:00,6857.92,6902,6830.29,6878.68,7001,48094418,68081,0.996981979,-10.96580112
4/21/2020 8:00,6878.62,6892.9,6762,6793.29,12824,87474301,112360,1.012560924,59.81789269
4/21/2020 12:00,6792.79,6875,6782,6830.8,13356,91175367,125104,0.994435498,4.143971455
4/21/2020 16:00,6830.79,6940,6811.11,6864.92,13522,92930364,113615,0.995028347,1.906567658
4/21/2020 20:00,6863.95,6915.4,6830,6841.37,5596,38457769,59380,1.003300509,-88.22897083
4/22/2020 0:00,6841.36,6888,6818,6862.24,5404,37006330,59815,0.996957262,-3.847175107
4/22/2020 4:00,6862.24,6964.84,6842.53,6942.11,10374,71705607,84605,0.988494852,66.14799663
4/22/2020 8:00,6941.78,6974.57,6918.07,6955.8,7500,52092205,66625,0.997984416,-31.95536239
4/22/2020 12:00,6955.81,7132,6928.43,7112.2,20388,143796693,148255,0.978011023,101.5385126
4/22/2020 16:00,7112.15,7156.38,7062.6,7085.57,12139,86289845,94318,1.003751286,-51.06885276
4/22/2020 20:00,7085.56,7131.67,7079.41,7125.14,5681,40380965,55041,0.994445021,-75.93534097
4/23/2020 0:00,7125.12,7183,7100,7113.27,8483,60574259,93970,1.0016659,40.55115233
4/23/2020 4:00,7113.27,7138,7020,7061.54,11068,78315044,105501,1.007325598,25.68696835
4/23/2020 8:00,7061.35,7144,7046.21,7133.39,9011,63877584,91764,0.989901015,-20.37712156
4/23/2020 12:00,7133.89,7738,7108.23,7530.1,47598,353133144,341474,0.947383169,170.9876663
4/23/2020 16:00,7528.78,7600,7485,7522.01,14459,108918801,136540,1.000900025,-117.6242505
4/23/2020 20:00,7522,7616.16,7420,7482.39,12154,91501382,111850,1.005293763,-17.42485837
4/24/2020 0:00,7483.96,7550,7457.95,7523,8199,61510139,86635,0.994810581,-39.7152053
4/24/2020 4:00,7522.95,7586.92,7491.59,7568.68,8285,62408551,86082,0.993957995,1.450027823
4/24/2020 8:00,7568.68,7615.96,7480,7494.03,15431,116463171,138654,1.009961262,62.3872793
4/24/2020 12:00,7494.03,7529,7388,7503.12,16704,124872668,137424,0.998788504,6.971946785
4/24/2020 16:00,7503.13,7544.17,7478.07,7521.58,6369,47840299,82599,0.997547058,-95.94262025
4/24/2020 20:00,7521.65,7550,7467.09,7505,5194,39023310,69699,1.002218521,-20.37091997
4/25/2020 0:00,7505,7512,7431.07,7480.78,2939,21960535,33965,1.00323763,-57.49121811
4/25/2020 4:00,7480.68,7594,7480.68,7561.48,7671,57905078,89236,0.989314261,96.95581048
4/25/2020 8:00,7561.68,7601.5,7512,7532.97,9759,73706480,111367,1.003811246,24.12856357
4/25/2020 12:00,7532.35,7705,7513,7528.84,12359,93755655,134602,1.000466207,24.06012637
4/25/2020 16:00,7528.85,7566.59,7476.54,7542.81,7182,54100559,88185,0.998149231,-54.98474645
4/25/2020 20:00,7542.82,7560,7500,7538.67,3966,29863744,64588,1.000550495,-59.41993491
4/26/2020 0:00,7539.03,7583,7522.17,7565.71,4443,33594204,62484,0.996473563,11.77083827
4/26/2020 4:00,7565.71,7566.53,7525,7546.66,3917,29559081,53079,1.002524296,-12.79625458
4/26/2020 8:00,7546.67,7678,7530,7660.4,10306,78442540,101565,0.985153517,97.5975376
4/26/2020 12:00,7660.39,7700,7480,7545.01,16820,128097372,166873,1.015292226,49.04243112
4/26/2020 16:00,7545.01,7658,7534.07,7646.63,7365,55927741,82097,0.986710486,-82.87301752
4/26/2020 20:00,7647.46,7695,7577.27,7693.1,7671,58581845,88382,0.994067411,4.636431805
4/27/2020 0:00,7693.1,7792.02,7643.75,7733,16575,128064725,141475,0.994840295,78.21109639
4/27/2020 4:00,7733.01,7748.22,7630,7697.91,10439,80319450,112483,1.004559679,-46.65239919
4/27/2020 8:00,7697.77,7738,7664.66,7717.89,9507,73246440,101094,0.99739307,-9.218216228
4/27/2020 12:00,7717.89,7725,7606,7675.58,12708,97520937,119134,1.005512287,28.62374474
4/27/2020 16:00,7675.59,7720,7633.99,7698.32,9025,69286262,80787,0.997047408,-34.18204464
4/27/2020 20:00,7698.74,7779,7680.32,7774.62,7186,55587998,82827,0.990240037,-22.02793324
4/28/2020 0:00,7773.51,7780,7665,7701.29,8555,65941657,81276,1.00937765,17.08030516
4/28/2020 4:00,7701.6,7725,7659.12,7705.99,7224,55579001,79592,0.999430313,-17.09649162
4/28/2020 8:00,7705.99,7753,7680,7728.62,8190,63260455,89855,0.997071922,12.94549603
4/28/2020 12:00,7728.62,7764.1,7665.21,7716.91,10912,84276445,112077,1.001517447,28.68419968
4/28/2020 16:00,7717.12,7746,7706.26,7717.04,5995,46328934,75151,1.000010367,-59.83357169
4/28/2020 20:00,7716.84,7770,7703.91,7738.98,5426,42005289,61463,0.997139158,-9.797115139
4/29/2020 0:00,7738.58,7850,7710.05,7815.3,13578,105681305,116602,0.990183358,92.26324698
4/29/2020 4:00,7815.38,7966,7800.56,7945,17212,135972439,143838,0.983685337,25.2024202
4/29/2020 8:00,7945,8174.85,7928,8126.98,26668,214917090,207873,0.977607918,45.78001151
4/29/2020 12:00,8126.97,8387.97,8119.6,8357.06,38911,322451017,260811,0.97246759,40.56989136
4/29/2020 16:00,8358.6,8952.89,8325.23,8721.22,63818,552020699,481507,0.958420955,53.76343043
4/29/2020 20:00,8721.22,8932,8681,8778.57,23360,205347627,222497,0.993467045,-98.88812593
4/30/2020 0:00,8778.58,9300.87,8707.11,9288.98,29112,261836727,253261,0.945053171,24.30168457
4/30/2020 4:00,9289.97,9460,9011.54,9177.01,48103,444913009,387971,1.01230902,53.01576475
4/30/2020 8:00,9177.95,9222.91,8542.57,8839.63,50920,451924986,399715,1.038273095,1.563742822
4/30/2020 12:00,8837.98,8915,8696.55,8776.95,22166,195295462,182524,1.006953441,-83.90026043
4/30/2020 16:00,8776.94,8859.11,8401,8836.01,39317,339781366,280804,0.993314856,55.3788768
4/30/2020 20:00,8836.01,8882.78,8573.98,8620,16660,145532358,157279,1.025059165,-84.7903916
5/1/2020 0:00,8620,8762.04,8613.56,8675.35,9598,83468518,104624,0.993619854,-55.59289228
5/1/2020 4:00,8675.1,8835.7,8674.01,8767.18,11157,97768666,117688,0.989497193,15.81346063
5/1/2020 8:00,8767.18,9059.18,8745.01,8995.66,19447,172925821,173152,0.974601085,57.0258585
5/1/2020 12:00,8995.73,9022,8716.28,8726.84,27077,239624394,210115,1.03081184,32.62099502
5/1/2020 16:00,8726.88,8780,8655.31,8727.82,13872,121059962,137688,0.999892298,-68.27866958
5/1/2020 20:00,8727.97,8893.43,8663.28,8826.96,10319,90792766,122693,0.988785494,-28.77063637
5/2/2020 0:00,8825.67,8856.4,8753,8834.08,6875,60571460,86175,0.999048005,-40.47557878
5/2/2020 4:00,8834.29,8856.76,8782.62,8799.01,6497,57287630,75114,1.004009542,-5.573910596
5/2/2020 8:00,8799,8887,8768,8834,9660,85259451,92164,0.996038035,39.76142531
5/2/2020 12:00,8834.84,8967.62,8834.84,8936.41,13857,123438125,136581,0.988634138,37.00410462
5/2/2020 16:00,8936.41,9010,8811,8878.11,14803,132010974,155337,1.006566713,6.714503712
5/2/2020 20:00,8878,8985,8860,8972.05,7310,65271219,92513,0.989517446,-70.43338668
5/3/2020 0:00,8972.58,9200,8937,9132.95,19552,178137240,181024,0.982440504,100.4003076
5/3/2020 4:00,9133.25,9150.23,8911.35,8990.75,14553,131425367,130332,1.015849623,-30.41151253
5/3/2020 8:00,8990.75,9140,8966.22,9045.5,10191,92351680,114211,0.993947267,-35.2835241
5/3/2020 12:00,9045.62,9094,8712,8813,27163,240984302,228813,1.026395098,95.91278963
5/3/2020 16:00,8812.78,8906,8781.2,8872.34,9157,81070393,103206,0.993287002,-108.9413968
5/3/2020 20:00,8871.31,8955,8790,8894.16,9510,84458115,119874,0.997430898,4.093790435
5/4/2020 0:00,8894.15,8936.1,8630.55,8730.84,16450,143970786,153819,1.018704959,53.3354673
5/4/2020 4:00,8730.85,8741.99,8522,8648.41,17586,151683249,156921,1.009532388,5.218405438
5/4/2020 8:00,8648.42,8716.8,8594.26,8672.36,11684,101187948,126064,0.997239506,-40.48147995
5/4/2020 12:00,8672.57,8860,8646.52,8848,16084,141200205,163741,0.98017292,33.3199118
5/4/2020 16:00,8848,8887,8743.58,8830.14,12092,106730124,132282,1.002022618,-27.98753342
5/4/2020 20:00,8828.94,8950,8825,8871.96,10522,93571507,115975,0.995151015,-13.1577518
5/5/2020 0:00,8871.92,8928.35,8815,8850,7922,70214813,94643,1.002476836,-28.71666246
5/5/2020 4:00,8850,9118.58,8849.97,9013.55,20115,181401972,191177,0.981855096,94.91561085
5/5/2020 8:00,9013.66,9085,8760,8844.73,18400,163931073,186046,1.019099509,-10.12693557
5/5/2020 12:00,8845.64,8950,8806.12,8842.34,11999,106445103,126541,1.000373204,-43.18166654
5/5/2020 16:00,8842.72,8938,8818.41,8905,7973,70821529,96197,0.993006176,-40.74663511
5/5/2020 20:00,8905.01,9044,8887,9021.83,10072,90268529,117939,0.987051408,24.26258472
5/6/2020 0:00,9021.36,9069,8906.21,8979.73,9534,85696946,107452,1.004635997,-5.197169459
5/6/2020 4:00,8979.74,9050,8960.69,9018.18,8918,80442557,106788,0.995737499,-6.327383696
5/6/2020 8:00,9018.05,9349,8995.93,9313,34620,317635645,306290,0.968329217,137.3361603
5/6/2020 12:00,9313.96,9380,9125,9273.39,24324,224880669,206881,1.004374883,-34.53350539
5/6/2020 16:00,9273.4,9315.23,9190.51,9237.73,11432,105748185,117411,1.003861338,-75.45092469
5/6/2020 20:00,9237.74,9395,9079,9142.92,17097,158389507,162839,1.010370866,40.39965788
5/7/2020 0:00,9143.4,9374.93,9021,9290.39,18535,170893453,176826,0.984178275,7.598304694
5/7/2020 4:00,9290.21,9323.51,9230.9,9309.92,8796,81633827,94444,0.997882903,-73.87965578
5/7/2020 8:00,9308.56,9340,9247.1,9280.01,9644,89620540,99207,1.003076505,9.334081214
5/7/2020 12:00,9280.05,9590,9262,9515.51,38461,363810728,285134,0.975255136,140.104922
5/7/2020 16:00,9516.43,9950,9503.34,9863.93,45283,441994869,369240,0.964770634,19.4664519
5/7/2020 20:00,9863.93,10067,9721.01,9986.4,26436,261830045,229984,0.987736321,-52.36026633
5/8/2020 0:00,9986.3,10035.96,9822.5,9930.69,19577,194597733,179386,1.005599812,-29.67610899
5/8/2020 4:00,9930.69,9933.94,9705,9810.14,18141,178140514,176919,1.012288306,-8.836187678
5/8/2020 8:00,9810.34,9964.99,9807.98,9899.75,14659,144844413,152585,0.990968459,-20.69124908
5/8/2020 12:00,9899.35,10006.98,9780,9941.21,20164,200067156,183519,0.995789245,32.29929377
5/8/2020 16:00,9942.07,9995,9860.52,9945.99,13339,132706177,135069,0.999605871,-41.05156013
5/8/2020 20:00,9946,10000.52,9780,9800.01,14804,146649850,140338,1.014896924,9.991028372
5/9/2020 0:00,9800.02,9914.25,9728.46,9863.02,11004,108327577,114170,0.993612504,-30.28880157
5/9/2020 4:00,9863.02,9878.99,9561,9592.77,20571,200111867,190199,1.028172259,61.37167883
5/9/2020 8:00,9594.7,9718.97,9520,9638.85,16911,162882001,163818,0.995419578,-20.58505268
5/9/2020 12:00,9638.85,9719.22,9600.6,9688.62,10502,101546851,123380,0.994863046,-47.25057402
5/9/2020 16:00,9688.55,9795,9672,9744.77,8939,87131985,107694,0.994230751,-15.30962402
5/9/2020 20:00,9745.11,9773.09,9525,9539.4,14024,135001071,140123,1.021564249,43.78586737
5/10/2020 0:00,9539.1,9574.83,8117,8622.78,75541,658439158,574709,1.106267352,158.458941
5/10/2020 4:00,8622.73,8835,8470.3,8812.28,21635,186728710,203685,0.978490243,-126.0215307
5/10/2020 8:00,8812.27,8900,8645,8737.35,20506,180269288,188323,1.008574682,-3.520503746
5/10/2020 12:00,8736.57,8817,8560,8650.96,15459,134547939,156024,1.009896012,-29.2531218
5/10/2020 16:00,8652.27,8686.87,8255,8502.94,29673,251682882,250656,1.017562161,62.6249331
5/10/2020 20:00,8500.66,8837.28,8500.66,8722.77,21051,183328501,192374,0.974536758,-31.68902593
5/11/2020 0:00,8722.77,8805.14,8658.56,8696.64,10642,92953635,103542,1.003004609,-67.91788106
5/11/2020 4:00,8696.24,8732.23,8613.01,8664.32,10327,89566439,94934,1.003684074,-3.712013537
5/11/2020 8:00,8664.32,8990,8478,8927.43,29055,253443679,230239,0.970527912,104.016094
5/11/2020 12:00,8926.17,9168,8725.35,8882.96,41753,373636489,311070,1.00486437,38.81417454
5/11/2020 16:00,8882.97,8924.48,8200,8746.86,59255,505468670,443682,1.015561013,30.22026881
5/11/2020 20:00,8745.25,8807,8459.28,8561.52,17776,153323909,183915,1.021459974,-119.2933322
5/12/2020 0:00,8562.04,8742.43,8528.78,8716.07,11225,96964105,112642,0.982328045,-45.82118774
5/12/2020 4:00,8716.75,8785,8614.98,8656.05,10949,95287678,109319,1.007012436,-1.744035313
5/12/2020 8:00,8655.76,8828.72,8632.93,8800.92,14847,130098122,134352,0.98350627,31.1388445
5/12/2020 12:00,8800.91,8944.72,8659,8867.72,22551,199058649,177176,0.992465933,42.53105495
5/12/2020 16:00,8867.72,8978.26,8775,8792.19,17006,151258607,146159,1.008590579,-27.46084988
5/12/2020 20:00,8792.19,8851.92,8730.06,8810.79,9945,87528296,105211,0.997888952,-54.70288771
5/13/2020 0:00,8810.99,8972.46,8792.99,8912.19,11516,102684071,101865,0.988644766,15.96948787
5/13/2020 4:00,8911.99,8940.58,8859.25,8867.2,7985,71049054,86937,1.0050512,-36.82864628
5/13/2020 8:00,8867.2,9048.62,8826.72,9035.98,13966,124783264,138992,0.98132134,56.32078045
5/13/2020 12:00,9036.38,9188,8982.75,9136.85,23154,210444980,195322,0.989003869,52.26458969
5/13/2020 16:00,9136.85,9165.73,9036.2,9151.24,12966,117972321,126175,0.998427536,-57.87742121
5/13/2020 20:00,9151.25,9398,9136.75,9309.37,22878,212792030,219925,0.983014962,58.98652746
5/14/2020 0:00,9309.35,9386.62,9256.76,9352.38,9914,92376515,99536,0.995399032,-83.44425241
5/14/2020 4:00,9352.38,9547,9267,9508.56,17871,168427428,169449,0.9835748,60.0632183
5/14/2020 8:00,9508.56,9939,9467.5,9686.71,47362,459440742,378466,0.981608823,100.3505009
5/14/2020 12:00,9686.71,9759.99,9541.01,9748.98,20880,201581425,203396,0.993612665,-82.38165775
5/14/2020 16:00,9748.99,9783.01,9569.47,9660,13741,132750157,151594,1.009212215,-41.77245513
5/14/2020 20:00,9658.59,9874.3,9599.84,9791.98,19797,192880530,197089,0.986377627,37.36021389
5/15/2020 0:00,9791.97,9845.62,9256.12,9472.97,26499,253014589,211158,1.033674761,27.13761694
5/15/2020 4:00,9472.97,9729.81,9370.38,9674.33,17035,162485264,165161,0.979186156,-44.28598365
5/15/2020 8:00,9673.45,9710,9480,9592.38,15477,148679358,161968,1.0084515,-8.879528716
5/15/2020 12:00,9593.53,9616.65,9413.93,9475.53,17716,168763044,153775,1.012453129,12.67035971
5/15/2020 16:00,9476.33,9534.78,9331.66,9337.83,15061,142301456,134402,1.01483214,-17.05478876
5/15/2020 20:00,9337.86,9487.58,9150,9316.42,24103,224477665,229166,1.002301313,45.58284775
5/16/2020 0:00,9315.96,9458.16,9220,9405.68,10718,100466335,118777,0.990461083,-80.39535182
5/16/2020 4:00,9405.68,9588,9367.13,9390.02,11539,109358968,125538,1.001667728,8.481305939
5/16/2020 8:00,9390.03,9458,9315,9414.53,8615,81007576,117866,0.99739764,-30.00930745
5/16/2020 12:00,9414.54,9534.85,9330,9380.75,12148,114738606,132232,1.003602057,34.81138687
5/16/2020 16:00,9380.42,9419,9262,9329.78,10621,99165770,115049,1.005427781,-14.58636556
5/16/2020 20:00,9329.78,9442.98,9294.17,9381.27,5948,55809749,82566,0.994511404,-57.48443269
5/17/2020 0:00,9380.81,9579.16,9322.1,9545.58,10793,102441375,114587,0.982738608,60.73421163
5/17/2020 4:00,9544.49,9573.63,9475,9540.99,6051,57643392,78910,1.000366838,-57.50150663
5/17/2020 8:00,9540.98,9554.73,9436,9522.08,6300,59888309,82549,1.00198486,3.820569336
5/17/2020 12:00,9522.5,9888,9521.45,9822.32,25749,251001767,232151,0.969475643,143.2978668
